pmid,title,pubmed_url
28110086,Different mechanisms in learning different second languages: Evidence from English speakers learning Chinese and Spanish,https://www.ncbi.nlm.nih.gov/pubmed/28110086
28110087,Internal and external attention and the default mode network,https://www.ncbi.nlm.nih.gov/pubmed/28110087
28111538,Divergent Human Cortical Regions for Processing Distinct Acoustic-Semantic Categories of Natural Sounds: Animal Action Sounds vs. Vocalizations,https://www.ncbi.nlm.nih.gov/pubmed/28111538
28111546,The Role of Left Hemispheric Structures for Emotional Processing as a Monitor of Bodily Reaction and Felt Chill – a Case-Control Functional Imaging Study,https://www.ncbi.nlm.nih.gov/pubmed/28111546
28111548,The Functional Integration in the Sensory-Motor System Predicts Aging in Healthy Older Adults,https://www.ncbi.nlm.nih.gov/pubmed/28111548
28115995,Distinct neural bases of disruptive behavior and autism symptom severity in boys with autism spectrum disorder,https://www.ncbi.nlm.nih.gov/pubmed/28115995
28116170,Cortical Reorganization in Patients Recovered from Bell's Palsy: An Orofacial and Finger Movements Task-State fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28116170
28116232,Changes in functional organization and white matter integrity in the connectome in Parkinson's disease,https://www.ncbi.nlm.nih.gov/pubmed/28116232
28116559,Altered functional connectivity of amygdala underlying the neuromechanism of migraine pathogenesis,https://www.ncbi.nlm.nih.gov/pubmed/28116559
28116563,Frequency-dependent changes in the amplitude of low-frequency fluctuations in patients with Wilson’s disease: a resting-state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28116563
28117844,Default mode network deactivation during emotion processing predicts early antidepressant response,https://www.ncbi.nlm.nih.gov/pubmed/28117844
28119003,Are numbers grounded in a general magnitude processing system? A functional neuroimaging meta-analysis,https://www.ncbi.nlm.nih.gov/pubmed/28119003
28119505,Orbitofrontal cortex mediates pain inhibition by monetary reward,https://www.ncbi.nlm.nih.gov/pubmed/28119505
28119507,Pain-mediated affect regulation is reduced after dialectical behavior therapy in borderline personality disorder: a longitudinal fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28119507
28119587,The Effect of Gray Matter ICA and Coefficient of Variation Mapping of BOLD Data on the Detection of Functional Connectivity Changes in Alzheimer’s Disease and bvFTD,https://www.ncbi.nlm.nih.gov/pubmed/28119587
28120864,The neural basis of intergroup threat effect on social attention,https://www.ncbi.nlm.nih.gov/pubmed/28120864
28122025,Intrinsic Functional Connectivity Alterations of the Primary Visual Cortex in Primary Angle-Closure Glaucoma Patients before and after Surgery: A Resting-State fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28122025
28123364,Decision-Making Deficits Associated with Amyloidosis in Lewy Body Disorders,https://www.ncbi.nlm.nih.gov/pubmed/28123364
28123377,Temporoparietal Junction Hypoactivity during Pain-Related Empathy Processing in Adolescents with Conduct Disorder,https://www.ncbi.nlm.nih.gov/pubmed/28123377
28123807,Distinct activated cortical areas and volumes in Uygur-Chinese bilinguals,https://www.ncbi.nlm.nih.gov/pubmed/28123807
28123948,Relationship between individual differences in functional connectivity and facial-emotion recognition abilities in adults with traumatic brain injury,https://www.ncbi.nlm.nih.gov/pubmed/28123948
28124204,Interictal brain activity differs in migraine with and without aura: resting state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28124204
28125578,Functional Connectivity Anomalies in Adolescents with Psychotic Symptoms,https://www.ncbi.nlm.nih.gov/pubmed/28125578
28126038,Increase in brain activation due to sub-tasks during driving: fMRI study using new MR-compatible driving simulator,https://www.ncbi.nlm.nih.gov/pubmed/28126038
28126429,Neural correlates of the impact of prior outcomes on subsequent monetary decision-making in frequent poker players,https://www.ncbi.nlm.nih.gov/pubmed/28126429
28126471,Decreased functional connectivity between the dorsal anterior cingulate cortex and lingual gyrus in Alzheimer's disease patients with depression,https://www.ncbi.nlm.nih.gov/pubmed/28126471
28126618,Functional connectivity when detecting rare visual targets in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28126618
28127444,Brain connectivity associated with cascading levels of language,https://www.ncbi.nlm.nih.gov/pubmed/28127444
28127513,Preliminary fMRI findings concerning the influence of 5‐HTPon food selection,https://www.ncbi.nlm.nih.gov/pubmed/28127513
28127520,Aberrant neural networks for the recognition memory of socially relevant information in patients with schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28127520
28128279,How white and black bodies are perceived depends on what emotion is expressed,https://www.ncbi.nlm.nih.gov/pubmed/28128279
28128347,Attention Bias of Avoidant Individuals to Attachment Emotion Pictures,https://www.ncbi.nlm.nih.gov/pubmed/28128347
28129057,Adaptive Adolescent Flexibility: Neurodevelopment of Decision-making and Learning in a Risky Context,https://www.ncbi.nlm.nih.gov/pubmed/28129057
28129407,Long-Term Experience of Chinese Calligraphic Handwriting Is Associated with Better Executive Functions and Stronger Resting-State Functional Connectivity in Related Brain Regions,https://www.ncbi.nlm.nih.gov/pubmed/28129407
28129555,Treatment for social anxiety disorder alters functional connectivity in emotion regulation neural circuitry,https://www.ncbi.nlm.nih.gov/pubmed/28129555
28129556,Neural responses to social threat and predictors of cognitive behavioral therapy and acceptance and commitment therapy in social anxiety disorder,https://www.ncbi.nlm.nih.gov/pubmed/28129556
28130184,Amygdala-prefrontal cortex resting-state functional connectivity varies with first depressive or manic episode in bipolar disorder,https://www.ncbi.nlm.nih.gov/pubmed/28130184
28130192,A variance components model for statistical inference on functional connectivity networks,https://www.ncbi.nlm.nih.gov/pubmed/28130192
28130194,Dynamic aftereffects in supplementary motor network following inhibitory transcranial magnetic stimulation protocols,https://www.ncbi.nlm.nih.gov/pubmed/28130194
28131162,Resting state fMRI regional homogeneity correlates with cognition measures in subcortical vascular cognitive impairment,https://www.ncbi.nlm.nih.gov/pubmed/28131162
28131205,Altered degree centrality in childhood absence epilepsy: A resting-state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28131205
28131236,Regional volumetric change in Parkinson's disease with cognitive decline,https://www.ncbi.nlm.nih.gov/pubmed/28131236
28131758,Volitional regulation of brain responses to food stimuli in overweight and obese subjects: A real-time fMRI feedback study,https://www.ncbi.nlm.nih.gov/pubmed/28131758
28131811,Activation of writing-specific brain regions when reading Chinese as a second language. Effects of training modality and transfer to novel characters,https://www.ncbi.nlm.nih.gov/pubmed/28131811
28131862,Evidence accumulation detected in BOLD signal using slow perceptual decision making,https://www.ncbi.nlm.nih.gov/pubmed/28131862
28131932,Common and differential brain abnormalities in gambling disorder subtypes based on risk attitude,https://www.ncbi.nlm.nih.gov/pubmed/28131932
28133455,Pattern of Reduced Functional Connectivity and Structural Abnormalities in Parkinson’s Disease: An Exploratory Study,https://www.ncbi.nlm.nih.gov/pubmed/28133455
28138426,Alterations in visual cortical activation and connectivity with prefrontal cortex during working memory updating in major depressive disorder,https://www.ncbi.nlm.nih.gov/pubmed/28138426
28138504,Functional magnetic resonance imaging data of incremental increases in visuo-spatial difficulty in an adult lifespan sample,https://www.ncbi.nlm.nih.gov/pubmed/28138504
28139359,Altered amplitude of low frequency fluctuations in schizophrenia patients with persistent auditory verbal hallucinations,https://www.ncbi.nlm.nih.gov/pubmed/28139359
28140398,Theta and high-beta networks for feedback processing: a simultaneous EEG–fMRI study in healthy male subjects,https://www.ncbi.nlm.nih.gov/pubmed/28140398
28142026,Isolating response inhibition in the brain: Parietal versus frontal contribution,https://www.ncbi.nlm.nih.gov/pubmed/28142026
28145480,Attentional deployment impacts neural response to regret,https://www.ncbi.nlm.nih.gov/pubmed/28145480
28149943,The APOE ε4 genotype modulates CSF YKL-40 levels and their structural brain correlates in the continuum of Alzheimer's disease but not those of sTREM2,https://www.ncbi.nlm.nih.gov/pubmed/28149943
28152990,Reduced functional connectivity between bilateral precuneus and contralateral parahippocampus in schizotypal personality disorder,https://www.ncbi.nlm.nih.gov/pubmed/28152990
28153640,Neural bases of congenital amusia in tonal language speakers,https://www.ncbi.nlm.nih.gov/pubmed/28153640
28153691,Effortful control and resting state networks: A longitudinal EEG study,https://www.ncbi.nlm.nih.gov/pubmed/28153691
28154520,A Coordinate-Based Meta-Analysis of Overlaps in Regional Specialization and Functional Connectivity across Subjective Value and Default Mode Networks,https://www.ncbi.nlm.nih.gov/pubmed/28154520
28158800,Neural correlates and structural markers of emotion dysregulation in traumatized civilians,https://www.ncbi.nlm.nih.gov/pubmed/28158800
28158874,A balance of activity in brain control and reward systems predicts self-regulatory outcomes,https://www.ncbi.nlm.nih.gov/pubmed/28158874
28159685,Retrieval of high-fidelity memory arises from distributed cortical networks,https://www.ncbi.nlm.nih.gov/pubmed/28159685
28160686,"Knowing me, knowing you: Resting-state functional connectivity of ventromedial prefrontal cortex dissociates memory related to self from a familiar other",https://www.ncbi.nlm.nih.gov/pubmed/28160686
28160740,Task-dependent neural and behavioral effects of verb argument structure features,https://www.ncbi.nlm.nih.gov/pubmed/28160740
28161030,Brain–behavior relationships in source memory: Effects of age and memory ability,https://www.ncbi.nlm.nih.gov/pubmed/28161030
28161031,FMRI activity during associative encoding is correlated with cardiorespiratory fitness and source memory performance in older adults,https://www.ncbi.nlm.nih.gov/pubmed/28161031
28161387,"Intranasal oxytocin, but not vasopressin, augments neural responses to toddlers in human fathers",https://www.ncbi.nlm.nih.gov/pubmed/28161387
28161728,Prior Visual Experience Modulates Learning of Sound Localization Among Blind Individuals,https://www.ncbi.nlm.nih.gov/pubmed/28161728
28162778,Neural mechanisms of mood-induced modulation of reality monitoring in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28162778
28162976,Neuromodulation in response to electroconvulsive therapy in schizophrenia and major depression,https://www.ncbi.nlm.nih.gov/pubmed/28162976
28164141,Phonological and syntactic competition effects in spoken word recognition: evidence from corpus-based statistics,https://www.ncbi.nlm.nih.gov/pubmed/28164141
28167919,Practice and Learning: Spatiotemporal Differences in Thalamo-Cortical-Cerebellar Networks Engagement across Learning Phases in Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28167919
28167926,Disrupted Causal Connectivity Anchored in the Posterior Cingulate Cortex in Amnestic Mild Cognitive Impairment,https://www.ncbi.nlm.nih.gov/pubmed/28167926
28168061,Right Hemisphere Remapping of Naming Functions Depends on Lesion Size and Location in Poststroke Aphasia,https://www.ncbi.nlm.nih.gov/pubmed/28168061
28169089,Meta-analysis of functional magnetic resonance imaging studies of timing and cognitive control in schizophrenia and bipolar disorder: Evidence of a primary time deficit,https://www.ncbi.nlm.nih.gov/pubmed/28169089
28169310,Tai Chi Chuan and Baduanjin practice modulates functional connectivity of the cognitive control network in older adults,https://www.ncbi.nlm.nih.gov/pubmed/28169310
28169883,Compensatory functional reorganization may precede hypertension-related brain damage and cognitive decline: a functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/28169883
28174031,The role of emotional inhibitory control in specific internet addiction – an fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28174031
28174127,Altered functional connectivity in default mode network in Internet gaming disorder: Influence of childhood ADHD,https://www.ncbi.nlm.nih.gov/pubmed/28174127
28174514,"Associations among Cognitive Functions, Plasma DNA, and White Matter Integrity in Patients with Early-Onset Parkinson's Disease",https://www.ncbi.nlm.nih.gov/pubmed/28174514
28179164,Metacognitive ability correlates with hippocampal and prefrontal microstructure,https://www.ncbi.nlm.nih.gov/pubmed/28179164
28180068,Early cortical biomarkers of longitudinal transcutaneous vagus nerve stimulation treatment success in depression,https://www.ncbi.nlm.nih.gov/pubmed/28180068
28180069,Young adolescents with autism show abnormal joint attention network: A gaze contingent fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28180069
28180070,Disrupted functional connectivity of striatal sub-regions in Bell's palsy patients,https://www.ncbi.nlm.nih.gov/pubmed/28180070
28180071,Grey matter alterations in migraine: A systematic review and meta-analysis,https://www.ncbi.nlm.nih.gov/pubmed/28180071
28180076,Face-name association task reveals memory networks in patients with left and right hippocampal sclerosis,https://www.ncbi.nlm.nih.gov/pubmed/28180076
28183861,Tool selection and the ventral‐dorsal organization of tool‐related knowledge,https://www.ncbi.nlm.nih.gov/pubmed/28183861
28184203,Prefrontal-Parietal White Matter Volumes in Healthy Elderlies Are Decreased in Proportion to the Degree of Cardiovascular Risk and Related to Inhibitory Control Deficits,https://www.ncbi.nlm.nih.gov/pubmed/28184203
28185963,Increased network centrality as markers of relapse risk in nicotine-dependent individuals treated with varenicline,https://www.ncbi.nlm.nih.gov/pubmed/28185963
28188814,How people with multiple sclerosis cope with a sustained finger motor task: A behavioural and fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28188814
28188881,Abnormal regional activity and functional connectivity in resting-state brain networks associated with etiology confirmed unilateral pulsatile tinnitus in the early stage of disease,https://www.ncbi.nlm.nih.gov/pubmed/28188881
28189742,Abnormal cortical functional activity in patients with ischemic white matter lesions: A resting-state functional magnetic resonance imaging study,https://www.ncbi.nlm.nih.gov/pubmed/28189742
28189743,Glutamatergic metabolites are associated with visual plasticity in humans,https://www.ncbi.nlm.nih.gov/pubmed/28189743
28190516,Changes in the correlation between spatial and temporal source memory performance and BOLD activity across the adult lifespan,https://www.ncbi.nlm.nih.gov/pubmed/28190516
28192177,Neural mechanisms of implicit cognitive reappraisal: Preceding descriptions alter emotional response to unpleasant images,https://www.ncbi.nlm.nih.gov/pubmed/28192177
28192274,Activity and connectivity of the cerebellum in trigeminal nociception,https://www.ncbi.nlm.nih.gov/pubmed/28192274
28192648,Mapping of Brain Activations to Rectal Balloon Distension Stimuli in Male Patients with Irritable Bowel Syndrome Using Functional Magnetic Resonance Imaging,https://www.ncbi.nlm.nih.gov/pubmed/28192648
28193532,Age-dependent atypicalities in body- and face-sensitive activation of the EBA and FFA in individuals with ASD,https://www.ncbi.nlm.nih.gov/pubmed/28193532
28194095,Altered Hippocampo-Cerebello-Cortical Circuit in Schizophrenia by a Spatiotemporal Consistency and Causal Connectivity Analysis,https://www.ncbi.nlm.nih.gov/pubmed/28194095
28194128,Disrupted Resting-State Default Mode Network in Betel Quid-Dependent Individuals,https://www.ncbi.nlm.nih.gov/pubmed/28194128
28195569,Rare damaging variants in DNA repair and cell cycle pathways are associated with hippocampal and cognitive dysfunction: a combined genetic imaging study in first-episode treatment-naive patients with schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28195569
28199893,Decreased Cingulate Cortex activation during cognitive control processing in bipolar disorder,https://www.ncbi.nlm.nih.gov/pubmed/28199893
28202336,Functional connectivity in resting state as a phonemic fluency ability measure,https://www.ncbi.nlm.nih.gov/pubmed/28202336
28202786,Dopamine Modulates Adaptive Prediction Error Coding in the Human Midbrain and Striatum,https://www.ncbi.nlm.nih.gov/pubmed/28202786
28207751,Flavor pleasantness processing in the ventral emotion network,https://www.ncbi.nlm.nih.gov/pubmed/28207751
28208068,Altered olfactory processing and increased insula activity in patients with obsessive-compulsive disorder: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28208068
28208070,Association of medial prefrontal resting state functional connectivity and metacognitive capacity in early phase psychosis,https://www.ncbi.nlm.nih.gov/pubmed/28208070
28213114,Hierarchical control of procedural and declarative category-learning systems,https://www.ncbi.nlm.nih.gov/pubmed/28213114
28213115,Cross-modal representation of spoken and written word meaning in left pars triangularis,https://www.ncbi.nlm.nih.gov/pubmed/28213115
28213119,The heterogeneity of the left dorsal premotor cortex evidenced by multimodal connectivity-based parcellation and functional characterization,https://www.ncbi.nlm.nih.gov/pubmed/28213119
28213445,Ultra-High-Field fMRI Reveals a Role for the Subiculum in Scene Perceptual Discrimination,https://www.ncbi.nlm.nih.gov/pubmed/28213445
28214523,Abnormal functional networks in resting-state of the sub-cortical chronic stroke patients with hemiplegia,https://www.ncbi.nlm.nih.gov/pubmed/28214523
28215624,Cross-cultural consistency and diversity in intrinsic functional organization of Broca's Region,https://www.ncbi.nlm.nih.gov/pubmed/28215624
28219776,Deactivation in the posterior mid-cingulate cortex reflects perceptual transitions during binocular rivalry: Evidence from simultaneous EEG-fMRI,https://www.ncbi.nlm.nih.gov/pubmed/28219776
28220070,Neural Correlates of Mirror Visual Feedback-Induced Performance Improvements: A Resting-State fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28220070
28220377,Altered functional connectivity architecture of the brain in medication overuse headache using resting state fMRI,https://www.ncbi.nlm.nih.gov/pubmed/28220377
28223239,Anterior insula signals inequalities in a modified Ultimatum Game,https://www.ncbi.nlm.nih.gov/pubmed/28223239
28224080,Brain activation to task-irrelevant disorder-related threat in social anxiety disorder: The impact of symptom severity,https://www.ncbi.nlm.nih.gov/pubmed/28224080
28226275,Short-term cerebral activity alterations after surgery in patients with unilateral mesial temporal lobe epilepsy associated with hippocampal sclerosis: A longitudinal resting-state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28226275
28228714,Narrative Organization Deficit in Lewy Body Disorders Is Related to Alzheimer Pathology,https://www.ncbi.nlm.nih.gov/pubmed/28228714
28229041,Hemispheric asymmetry in myelin after stroke is related to motor impairment and function,https://www.ncbi.nlm.nih.gov/pubmed/28229041
28229235,Modulation ofAPOEandSORL1genes on hippocampal functional connectivity in healthy young adults,https://www.ncbi.nlm.nih.gov/pubmed/28229235
28229931,Modulation of the sensorimotor system by sustained manual pressure stimulation,https://www.ncbi.nlm.nih.gov/pubmed/28229931
28230155,Perceived moral traits of others differentiate the neural activation that underlies inequity-aversion,https://www.ncbi.nlm.nih.gov/pubmed/28230155
28232064,Evidence for alterations of the right inferior and superior longitudinal fasciculi in patients with social anxiety disorder,https://www.ncbi.nlm.nih.gov/pubmed/28232064
28232191,Mapping visual dominance in human sleep,https://www.ncbi.nlm.nih.gov/pubmed/28232191
28232858,Plasma DNA Mediate Autonomic Dysfunctions and White Matter Injuries in Patients with Parkinson's Disease,https://www.ncbi.nlm.nih.gov/pubmed/28232858
28236051,Functional connectivity of motor cortical network in patients with brachial plexus avulsion injury after contralateral cervical nerve transfer: a resting-state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28236051
28236714,Neural correlates of graphic cigarette warning labels predict smoking cessation relapse,https://www.ncbi.nlm.nih.gov/pubmed/28236714
28236728,Language plasticity after hemispherotomy of the dominant hemisphere in 3 patients: Implication of non-linguistic networks,https://www.ncbi.nlm.nih.gov/pubmed/28236728
28237551,Modulation of attentional networks by food-related disinhibition,https://www.ncbi.nlm.nih.gov/pubmed/28237551
28238849,Self-face recognition shares brain regions active during proprioceptive illusion in the right inferior fronto-parietal superior longitudinal fasciculus III network,https://www.ncbi.nlm.nih.gov/pubmed/28238849
28239522,Disrupted neural activity patterns to novelty and effort in young adult APOE‐e4 carriers performing a subsequent memory task,https://www.ncbi.nlm.nih.gov/pubmed/28239522
28240422,Cerebellar lobules and dentate nuclei mirror cortical force‐related‐BOLD responses: Beyond all (linear) expectations,https://www.ncbi.nlm.nih.gov/pubmed/28240422
28242496,Multimodal representations of person identity individuated with fMRI,https://www.ncbi.nlm.nih.gov/pubmed/28242496
28242518,“Decoding versus comprehension”: Brain responses underlying reading comprehension in children with autism,https://www.ncbi.nlm.nih.gov/pubmed/28242518
28242539,Neural patterns underlying the effect of negative distractors on working memory in older adults,https://www.ncbi.nlm.nih.gov/pubmed/28242539
28242678,From the Cover: A neural model of valuation and information virality,https://www.ncbi.nlm.nih.gov/pubmed/28242678
28243099,Abnormalities of localized connectivity in schizophrenia patients and their unaffected relatives: a meta-analysis of resting-state functional magnetic resonance imaging studies,https://www.ncbi.nlm.nih.gov/pubmed/28243099
28243104,Abnormal resting-state brain activities in patients with first-episode obsessive-compulsive disorder,https://www.ncbi.nlm.nih.gov/pubmed/28243104
28245989,fMRI study of graduated emotional charge for detection of covert activity using passive listening to narratives,https://www.ncbi.nlm.nih.gov/pubmed/28245989
28246517,Longitudinal Intrinsic Brain Activity Changes in Cirrhotic Patients before and One Month after Liver Transplantation,https://www.ncbi.nlm.nih.gov/pubmed/28246517
28249785,Identifying the presence of Parkinson’s disease using low-frequency fluctuations in BOLD signals,https://www.ncbi.nlm.nih.gov/pubmed/28249785
28254454,Developmental phonagnosia: Linking neural mechanisms with the behavioural phenotype,https://www.ncbi.nlm.nih.gov/pubmed/28254454
28254457,High-sensitivity TMS/fMRI of the Human Motor Cortex Using a Dedicated Multichannel MR Coil,https://www.ncbi.nlm.nih.gov/pubmed/28254457
28254509,Human ventromedial prefrontal cortex and the positive affective processing of safety signals,https://www.ncbi.nlm.nih.gov/pubmed/28254509
28254653,Functional connectivity between prefrontal and parietal cortex drives visuo-spatial attention shifts,https://www.ncbi.nlm.nih.gov/pubmed/28254653
28255458,Brain White Matter Impairment in Patients with Spinal Cord Injury,https://www.ncbi.nlm.nih.gov/pubmed/28255458
28255464,"Impairments in Brain Perfusion, Metabolites, Functional Connectivity, and Cognition in Severe Asymptomatic Carotid Stenosis Patients: An Integrated MRI Study",https://www.ncbi.nlm.nih.gov/pubmed/28255464
28256199,Cross-cultural differences in the neural correlates of specific and general recognition,https://www.ncbi.nlm.nih.gov/pubmed/28256199
28257930,"Regional homogeneity, resting-state functional connectivity and amplitude of low frequency fluctuation associated with creativity measured by divergent thinking in a sex-specific manner",https://www.ncbi.nlm.nih.gov/pubmed/28257930
28259723,Influence of single-dose quetiapine on fear network activity – A pharmaco-imaging study,https://www.ncbi.nlm.nih.gov/pubmed/28259723
28259773,Different activity patterns for action and language within their shared neural areas: An fMRI study on action observation and language phonology,https://www.ncbi.nlm.nih.gov/pubmed/28259773
28259800,The interaction of emotion and pain in the insula and secondary somatosensory cortex,https://www.ncbi.nlm.nih.gov/pubmed/28259800
28261068,GABRB1 Single Nucleotide Polymorphism Associated with Altered Brain Responses (but not Performance) during Measures of Impulsivity and Reward Sensitivity in Human Adolescents,https://www.ncbi.nlm.nih.gov/pubmed/28261068
28263829,Depression alters maternal extended amygdala response and functional connectivity during distress signals in attachment relationship,https://www.ncbi.nlm.nih.gov/pubmed/28263829
28266002,Voxel-based mapping of grey matter volume and glucose metabolism profiles in amyotrophic lateral sclerosis,https://www.ncbi.nlm.nih.gov/pubmed/28266002
28267152,Effects of naltrexone are influenced by childhood adversity during negative emotional processing in addiction recovery,https://www.ncbi.nlm.nih.gov/pubmed/28267152
28267576,A direct comparison of appetitive and aversive anticipation: Overlapping and distinct neural activation,https://www.ncbi.nlm.nih.gov/pubmed/28267576
28270764,Does Chronic Tinnitus Alter the Emotional Response Function of the Amygdala?: A Sound-Evoked fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28270764
28273912,Emotional anticipation after delivery – a longitudinal neuroimaging study of the postpartum period,https://www.ncbi.nlm.nih.gov/pubmed/28273912
28273918,Trait self-consciousness predicts amygdala activation and its functional brain connectivity during emotional suppression: an fMRI analysis,https://www.ncbi.nlm.nih.gov/pubmed/28273918
28275544,Polygenic risk for five psychiatric disorders and cross-disorder and disorder-specific neural connectivity in two independent populations,https://www.ncbi.nlm.nih.gov/pubmed/28275544
28279623,Cortical thickness reduction in combat exposed U.S. veterans with and without PTSD,https://www.ncbi.nlm.nih.gov/pubmed/28279623
28280514,The Effects of Acupuncture Stimulation for Brain Activation and Alcohol Abstinence Self-Efficacy: Functional MRI Study,https://www.ncbi.nlm.nih.gov/pubmed/28280514
28284776,Neural underpinnings of prosexual effects induced by gamma-hydroxybutyrate in healthy male humans,https://www.ncbi.nlm.nih.gov/pubmed/28284776
28284787,Sensory over-responsivity and social cognition in ASD: Effects of aversive sensory stimuli and attentional modulation on neural responses to social cues,https://www.ncbi.nlm.nih.gov/pubmed/28284787
28284798,Interactions between the anterior cingulate-insula network and the fronto-parietal network during perceptual decision-making,https://www.ncbi.nlm.nih.gov/pubmed/28284798
28285207,Self-referential processing in unipolar depression: Distinct roles of subregions of the medial prefrontal cortex,https://www.ncbi.nlm.nih.gov/pubmed/28285207
28285946,Development of rostral inferior parietal lobule area functional connectivity from late childhood to early adulthood,https://www.ncbi.nlm.nih.gov/pubmed/28285946
28287187,"Similarities and differences of functional connectivity in drug-naïve, first-episode adolescent and young adult with major depressive disorder and schizophrenia",https://www.ncbi.nlm.nih.gov/pubmed/28287187
28289394,Task Performance Modulates Functional Connectivity Involving the Dorsolateral Prefrontal Cortex in Patients with Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28289394
28289697,Brain MRI data in Chinese dyslexic children performing an auditory rhyming judgment task,https://www.ncbi.nlm.nih.gov/pubmed/28289697
28291690,Social-cognitive brain function and connectivity during visual perspective-taking in autism and schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28291690
28292705,Prefrontal and parietal correlates of cognitive control related to the adult outcome of attention-deficit/hyperactivity disorder diagnosed in childhood,https://www.ncbi.nlm.nih.gov/pubmed/28292705
28293185,Hypoconnectivity of Resting-State Networks in Persons with Aphasia Compared with Healthy Age-Matched Adults,https://www.ncbi.nlm.nih.gov/pubmed/28293185
28294187,Neurophysiological and BOLD signal uncoupling of giant somatosensory evoked potentials in progressive myoclonic epilepsy: a case-series study,https://www.ncbi.nlm.nih.gov/pubmed/28294187
28295978,Entrepreneurial and parental love—are they the same?,https://www.ncbi.nlm.nih.gov/pubmed/28295978
28299208,Sensorimotor Cortical Neuroplasticity in the Early Stage of Bell's Palsy,https://www.ncbi.nlm.nih.gov/pubmed/28299208
28300639,Sliding-window analysis tracks fluctuations in amygdala functional connectivity associated with physiological arousal and vigilance during fear conditioning,https://www.ncbi.nlm.nih.gov/pubmed/28300639
28300650,Painful After-Sensations in Fibromyalgia are Linked to Catastrophizing and Differences in Brain Response in the Medial Temporal Lobe,https://www.ncbi.nlm.nih.gov/pubmed/28300650
28314184,How does the body representation system develop in the human brain?,https://www.ncbi.nlm.nih.gov/pubmed/28314184
28315577,Altered functional connectivity in brain networks underlying self-referential processing in delusions of reference in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/28315577
28318498,False memory for context and true memory for context similarly activate the parahippocampal cortex,https://www.ncbi.nlm.nih.gov/pubmed/28318498
28318507,Usefulness of diffusion-tensor MRI in the diagnosis of Parkinson variant of multiple system atrophy and Parkinson's disease: a valuable tool to differentiate between them?,https://www.ncbi.nlm.nih.gov/pubmed/28318507
28321186,Brain Activity during Mental Imagery of Gait Versus Gait-Like Plantar Stimulation: A Novel Combined Functional MRI Paradigm to Better Understand Cerebral Gait Control,https://www.ncbi.nlm.nih.gov/pubmed/28321186
28321594,Disrupted functional connectivity of periaqueductal gray subregions in episodic migraine,https://www.ncbi.nlm.nih.gov/pubmed/28321594
28322310,Hormone therapy at early post-menopause increases cognitive control-related prefrontal activity,https://www.ncbi.nlm.nih.gov/pubmed/28322310
28323166,Neural foundations of overt and covert actions,https://www.ncbi.nlm.nih.gov/pubmed/28323166
28324695,Imagining the future: The core episodic simulation network dissociates as a function of timecourse and the amount of simulated information,https://www.ncbi.nlm.nih.gov/pubmed/28324695
28325901,Correlates of Social Exclusion in Social Anxiety Disorder: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/28325901
28326025,Enhancing Effects of NMDA-Receptor Blockade on Extinction Learning and Related Brain Activation Are Modulated by BMI,https://www.ncbi.nlm.nih.gov/pubmed/28326025
28326037,Differences on Brain Connectivity in Adulthood Are Present in Subjects with Iron Deficiency Anemia in Infancy,https://www.ncbi.nlm.nih.gov/pubmed/28326037
28326160,The neural correlates of childhood maltreatment and the ability to understand mental states of others,https://www.ncbi.nlm.nih.gov/pubmed/28326160
28327107,Brain structure differences among male schizophrenic patients with history of serious violent acts: an MRI voxel-based morphometric study,https://www.ncbi.nlm.nih.gov/pubmed/28327107
28327626,Altered resting-state hippocampal functional networks associated with chemotherapy-induced prospective memory impairment in breast cancer survivors,https://www.ncbi.nlm.nih.gov/pubmed/28327626
28331800,Altered functional brain connectivity in patients with visually induced dizziness,https://www.ncbi.nlm.nih.gov/pubmed/28331800
28331801,Anatomical brain difference of subthreshold depression in young and middle-aged individuals,https://www.ncbi.nlm.nih.gov/pubmed/28331801
